Stations_id von_datum bis_datum Stationshoehe geoBreite geoLaenge Stationsname Bundesland Abgabe
----------- --------- --------- ------------- --------- --------- ----------------------------------------- ---------- ------
14081 20211101 20250505            136     50.2286    7.4137 Hatzenport                               Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
14082 20230313 20250505            186     49.9217    7.0751 Bernkastel-Kues/Mosel                    Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14083 20230313 20250505            197     50.1058    7.1326 Calmont                                  Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14084 20230313 20250505            113     49.8072    8.3418 Guntersblum/Rheinhessen                  Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14085 20230313 20250505            251     49.6950    8.1466 Flomborn                                 Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14086 20230313 20250505            132     49.7491    8.3143 Alsheim                                  Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14087 20230313 20250505            151     49.7249    8.2739 Bechtheim                                Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14088 20230313 20250505            104     50.0355    7.1487 Briedel                                  Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14089 20230313 20250505             93     50.1428    7.1988 Valwig                                   Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14090 20230313 20250505            111     49.6387    8.2969 Worms-Leiselheim                         Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14092 20230313 20250505            120     49.9319    8.2988 Bodenheim                                Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14093 20211101 20250505            211     49.9719    8.1860 Drais-Finthen                            Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14094 20230313 20250505            109     49.4267    8.2229 Deidesheim-Niederkirchen                 Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14095 20230313 20250505            148     49.6822    8.2435 Gundheim/Rheinhessen                     Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14096 20230313 20250505            150     50.6225    6.9917 Klein-Altendorf                          Nordrhein-Westfalen                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
14097 20230313 20250505            179     49.4901    8.1685 Leistadt-Kallstadt                       Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14098 20230313 20250505            122     49.8343    6.8778 Leiwen/Mosel                             Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14099 20230313 20250505            225     50.3248    7.2303 Mayen/Nette                              Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14100 20230313 20250505            188     49.8132    7.7955 Norheim                                  Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14101 20230313 20250505            139     49.8858    6.9111 Piesport/Mosel                           Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14102 20230313 20250505            135     49.8013    6.8488 Pölich                                   Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14103 20230313 20250505            102     49.3598    8.4214 Speyer/Rhein                             Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14104 20230313 20250505            113     50.0233    7.1828 Zell                                     Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14105 20230313 20250505            238     49.9017    8.2244 Zornheim                                 Rheinland-Pfalz                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
14108 20201104 20250505             95     49.7473    8.3840 Eich/Rheinhessen                         Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
14109 20201105 20250505            290     49.9357    6.2523 Körperich-Gaytalpark                     Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
14138 20090915 20151231             73     52.1655   14.1224 Falkenberg (Grenzschichtmessfeld)        Brandenburg                              Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
14139 20201104 20250505            610     49.8967    7.5869 Entenpfuhl                               Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15000 20110401 20250505            231     50.7983    6.0244 Aachen-Orsbach                           Nordrhein-Westfalen                      Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15161 20201104 20250505            286     50.5802    7.6900 Maroth                                   Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15187 20210118 20250505            606     49.2703    7.8264 Hortenkopf                               Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15207 20131101 20250505            317     51.2835    9.3590 Schauenburg-Elgershausen                 Hessen                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15249 20201104 20250505            560     50.6936    8.0884 Liebenscheid                             Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15444 20140901 20250505            593     48.4418    9.9216 Ulm-Mähringen                            Baden-Württemberg                        Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15555 20160501 20250505            815     47.8761   10.5849 Kaufbeuren-Oberbeuren                    Bayern                                   Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15561 20201104 20250505            247     49.7461    7.3919 Fischbach/Nahe                           Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15569 20201104 20250505            155     49.8073    7.9546 Wöllstein                                Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15813 20220301 20250505             40     52.5126    7.4131 Lingen-Baccum                            Niedersachsen                            Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15821 20231008 20250505            387     49.8703    7.6890 Gauchsberg                               Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15822 20231008 20250505            369     49.4324    7.9086 Hochspeyer/Pfalz                         Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15823 20231008 20250505            514     49.2752    7.8021 Merzalben                                Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15824 20231008 20250505            593     49.6331    7.9211 Dannenfels/Donnersberg                   Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15825 20231008 20250430            650     49.6953    7.0288 Hermeskeil (Thiergarten)                 Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15828 20231018 20250505            565     49.5774    6.7740 Holzbach                                 Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
15829 20231008 20250505            136     49.0474    8.0860 Schaidt                                  Rheinland-Pfalz                          Frei                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     
